date,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,total_delay,delay_ratio,cancel_ratio
2023-02-01,2023,2,DL,Delta Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",28,3,1,0,93.0,0.10714285714285714,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,EVV,"Evansville, IN: Evansville Regional",4,0,0,0,0.0,0.0,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",428,62,4,2,4615.0,0.14485981308411214,0.009345794392523364
2023-02-01,2023,2,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",84,12,0,0,850.0,0.14285714285714285,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",28,8,0,0,383.0,0.2857142857142857,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",28,6,1,0,793.0,0.21428571428571427,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28,5,0,0,805.0,0.17857142857142858,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",56,16,2,0,1416.0,0.2857142857142857,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",913,158,7,3,7922.0,0.17305585980284777,0.007667031763417305
2023-02-01,2023,2,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56,11,2,0,373.0,0.19642857142857142,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",207,39,4,0,3240.0,0.18840579710144928,0.01932367149758454
2023-02-01,2023,2,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",118,7,0,0,323.0,0.059322033898305086,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",84,1,0,0,106.0,0.011904761904761904,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",28,5,1,0,201.0,0.17857142857142858,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",217,21,6,0,2467.0,0.0967741935483871,0.027649769585253458
2023-02-01,2023,2,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",168,9,0,0,470.0,0.05357142857142857,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",168,18,0,0,803.0,0.10714285714285714,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",32,2,0,0,40.0,0.0625,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",276,43,6,0,4362.0,0.15579710144927536,0.021739130434782608
2023-02-01,2023,2,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",84,9,0,0,402.0,0.10714285714285714,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",55,8,0,1,399.0,0.14545454545454545,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",11,2,0,0,248.0,0.18181818181818182,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",98,8,0,0,304.0,0.08163265306122448,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",187,30,0,0,2750.0,0.16042780748663102,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",582,120,7,1,6622.0,0.20618556701030927,0.012027491408934709
2023-02-01,2023,2,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78,5,0,0,755.0,0.0641025641025641,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",28,1,0,1,22.0,0.03571428571428571,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",255,46,2,0,2098.0,0.1803921568627451,0.00784313725490196
2023-02-01,2023,2,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",107,15,4,0,1955.0,0.14018691588785046,0.037383177570093455
2023-02-01,2023,2,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",147,3,0,0,142.0,0.02040816326530612,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",371,40,1,2,2649.0,0.1078167115902965,0.0026954177897574125
2023-02-01,2023,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2111,496,17,1,37223.0,0.23495973472288015,0.008053055423969682
2023-02-01,2023,2,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",8,2,0,0,124.0,0.25,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52,8,0,0,903.0,0.15384615384615385,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1083,266,11,12,15043.0,0.24561403508771928,0.010156971375807941
2023-02-01,2023,2,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2573,617,57,23,48119.0,0.23979790128254955,0.022153128643606686
2023-02-01,2023,2,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",112,4,0,0,194.0,0.03571428571428571,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2053,469,39,3,27084.0,0.22844617632732586,0.018996590355577204
2023-02-01,2023,2,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",44,3,0,0,126.0,0.06818181818181818,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",145,19,1,0,2186.0,0.1310344827586207,0.006896551724137931
2023-02-01,2023,2,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",533,91,5,0,7064.0,0.17073170731707318,0.009380863039399626
2023-02-01,2023,2,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1567,291,16,1,18505.0,0.18570516911295468,0.01021059349074665
2023-02-01,2023,2,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",78,10,1,0,546.0,0.1282051282051282,0.01282051282051282
2023-02-01,2023,2,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",273,36,1,0,5299.0,0.13186813186813187,0.003663003663003663
2023-02-01,2023,2,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",731,178,5,0,9552.0,0.24350205198358413,0.006839945280437756
2023-02-01,2023,2,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",227,27,6,1,1604.0,0.11894273127753303,0.02643171806167401
2023-02-01,2023,2,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",104,15,0,1,677.0,0.14423076923076922,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",28,6,0,0,247.0,0.21428571428571427,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",108,10,3,1,347.0,0.09259259259259259,0.027777777777777776
2023-02-01,2023,2,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",28,1,1,0,20.0,0.03571428571428571,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4437,631,154,1,52785.0,0.14221320712192922,0.034708136128014426
2023-02-01,2023,2,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",542,77,6,1,4386.0,0.14206642066420663,0.01107011070110701
2023-02-01,2023,2,DL,Delta Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",26,4,1,2,109.0,0.15384615384615385,0.038461538461538464
2023-02-01,2023,2,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",132,19,1,0,1433.0,0.14393939393939395,0.007575757575757576
2023-02-01,2023,2,DL,Delta Air Lines Network,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",28,1,0,0,135.0,0.03571428571428571,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",56,5,2,0,495.0,0.08928571428571429,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",132,30,2,0,3284.0,0.22727272727272727,0.015151515151515152
2023-02-01,2023,2,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",125,10,1,0,897.0,0.08,0.008
2023-02-01,2023,2,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",190,29,3,0,1598.0,0.15263157894736842,0.015789473684210527
2023-02-01,2023,2,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",192,34,5,1,2605.0,0.17708333333333334,0.026041666666666668
2023-02-01,2023,2,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",869,176,17,3,10284.0,0.20253164556962025,0.019562715765247412
2023-02-01,2023,2,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",160,15,0,0,626.0,0.09375,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",493,133,2,0,7624.0,0.2697768762677485,0.004056795131845842
2023-02-01,2023,2,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",461,78,16,4,7423.0,0.16919739696312364,0.03470715835140998
2023-02-01,2023,2,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",407,42,4,0,2762.0,0.10319410319410319,0.009828009828009828
2023-02-01,2023,2,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",839,192,9,3,11765.0,0.22884386174016685,0.010727056019070322
2023-02-01,2023,2,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",173,10,5,0,306.0,0.057803468208092484,0.028901734104046242
2023-02-01,2023,2,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",153,17,0,0,1420.0,0.1111111111111111,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",28,3,0,0,152.0,0.10714285714285714,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",104,18,1,3,985.0,0.17307692307692307,0.009615384615384616
2023-02-01,2023,2,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",93,21,0,0,1374.0,0.22580645161290322,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",56,9,0,0,279.0,0.16071428571428573,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",855,139,13,0,12375.0,0.16257309941520467,0.0152046783625731
2023-02-01,2023,2,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",212,25,0,0,1243.0,0.1179245283018868,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",56,9,1,0,1677.0,0.16071428571428573,0.017857142857142856
2023-02-01,2023,2,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",28,2,0,0,50.0,0.07142857142857142,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",97,15,3,0,1341.0,0.15463917525773196,0.030927835051546393
2023-02-01,2023,2,DL,Delta Air Lines Network,RST,"Rochester, MN: Rochester International",28,3,1,0,121.0,0.10714285714285714,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",593,78,6,0,5142.0,0.1315345699831366,0.01011804384485666
2023-02-01,2023,2,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",642,133,10,18,6879.0,0.2071651090342679,0.01557632398753894
2023-02-01,2023,2,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",383,71,5,0,4630.0,0.185378590078329,0.013054830287206266
2023-02-01,2023,2,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",177,19,0,0,851.0,0.10734463276836158,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",176,18,0,0,811.0,0.10227272727272728,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2339,329,35,3,35407.0,0.14065840102607952,0.014963659683625482
2023-02-01,2023,2,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",919,183,18,0,12628.0,0.19912948857453755,0.01958650707290533
2023-02-01,2023,2,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",218,45,3,2,3104.0,0.20642201834862386,0.013761467889908258
2023-02-01,2023,2,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",209,34,0,0,1821.0,0.16267942583732056,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",3824,694,67,4,63599.0,0.18148535564853557,0.01752092050209205
2023-02-01,2023,2,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",241,42,2,0,4651.0,0.17427385892116182,0.008298755186721992
2023-02-01,2023,2,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",322,65,3,4,4589.0,0.20186335403726707,0.009316770186335404
2023-02-01,2023,2,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",243,29,2,0,1765.0,0.11934156378600823,0.00823045267489712
2023-02-01,2023,2,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",397,61,6,0,3783.0,0.15365239294710328,0.015113350125944584
2023-02-01,2023,2,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",72,15,0,0,634.0,0.20833333333333334,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",16,2,0,0,68.0,0.125,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",97,22,2,0,2886.0,0.2268041237113402,0.020618556701030927
2023-02-01,2023,2,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",117,6,0,0,371.0,0.05128205128205128,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",921,145,8,0,8231.0,0.15743756786102062,0.008686210640608035
2023-02-01,2023,2,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",89,7,0,0,580.0,0.07865168539325842,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",114,18,1,0,1211.0,0.15789473684210525,0.008771929824561403
2023-02-01,2023,2,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",28,3,1,0,942.0,0.10714285714285714,0.03571428571428571
2023-02-01,2023,2,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",42,7,0,1,302.0,0.16666666666666666,0.0
2023-02-01,2023,2,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",130,10,2,1,349.0,0.07692307692307693,0.015384615384615385
2023-02-01,2023,2,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",20,1,0,0,31.0,0.05,0.0
2023-02-01,2023,2,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",661,234,3,0,16926.0,0.3540090771558245,0.0045385779122541605
2023-02-01,2023,2,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",28,7,1,0,625.0,0.25,0.03571428571428571
2023-02-01,2023,2,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",94,44,2,0,3279.0,0.46808510638297873,0.02127659574468085
2023-02-01,2023,2,F9,Frontier Airlines,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",10,1,0,0,17.0,0.1,0.0
2023-02-01,2023,2,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",93,32,0,0,1971.0,0.34408602150537637,0.0
2023-02-01,2023,2,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",42,7,1,0,487.0,0.16666666666666666,0.023809523809523808
2023-02-01,2023,2,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",26,14,0,0,598.0,0.5384615384615384,0.0
2023-02-01,2023,2,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",88,15,2,0,799.0,0.17045454545454544,0.022727272727272728
2023-02-01,2023,2,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",6,1,0,0,30.0,0.16666666666666666,0.0
2023-02-01,2023,2,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",166,39,1,0,2319.0,0.23493975903614459,0.006024096385542169
2023-02-01,2023,2,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20,7,0,0,455.0,0.35,0.0
2023-02-01,2023,2,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",292,78,3,0,5048.0,0.2671232876712329,0.010273972602739725
2023-02-01,2023,2,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",80,31,0,0,1840.0,0.3875,0.0
2023-02-01,2023,2,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",12,3,0,0,232.0,0.25,0.0
2023-02-01,2023,2,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",208,62,1,0,3610.0,0.2980769230769231,0.004807692307692308
2023-02-01,2023,2,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",84,15,2,0,1645.0,0.17857142857142858,0.023809523809523808
2023-02-01,2023,2,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1580,425,31,2,30169.0,0.2689873417721519,0.019620253164556962
2023-02-01,2023,2,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",346,118,13,0,9667.0,0.34104046242774566,0.03757225433526012
2023-02-01,2023,2,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",20,2,0,0,89.0,0.1,0.0
2023-02-01,2023,2,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",129,45,5,0,2441.0,0.3488372093023256,0.03875968992248062
2023-02-01,2023,2,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",25,11,0,0,845.0,0.44,0.0
2023-02-01,2023,2,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",18,2,1,0,101.0,0.1111111111111111,0.05555555555555555
2023-02-01,2023,2,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",224,65,4,0,6043.0,0.29017857142857145,0.017857142857142856
2023-02-01,2023,2,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",12,1,0,0,20.0,0.08333333333333333,0.0
2023-02-01,2023,2,F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",17,3,0,0,293.0,0.17647058823529413,0.0
2023-02-01,2023,2,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",58,17,1,0,984.0,0.29310344827586204,0.017241379310344827
2023-02-01,2023,2,F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",68,22,0,0,1106.0,0.3235294117647059,0.0
2023-02-01,2023,2,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",92,38,0,0,2297.0,0.41304347826086957,0.0
2023-02-01,2023,2,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",56,8,1,0,344.0,0.14285714285714285,0.017857142857142856
2023-02-01,2023,2,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",122,27,2,0,1514.0,0.22131147540983606,0.01639344262295082
2023-02-01,2023,2,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",61,14,0,0,685.0,0.22950819672131148,0.0
2023-02-01,2023,2,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1261,476,21,5,35853.0,0.3774781919111816,0.016653449643140365
2023-02-01,2023,2,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",84,24,1,0,1506.0,0.2857142857142857,0.011904761904761904
2023-02-01,2023,2,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",15,5,0,0,191.0,0.3333333333333333,0.0
2023-02-01,2023,2,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",32,6,0,0,283.0,0.1875,0.0
2023-02-01,2023,2,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1601,458,24,1,31671.0,0.2860712054965647,0.014990630855715179
2023-02-01,2023,2,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",13,2,0,0,70.0,0.15384615384615385,0.0
2023-02-01,2023,2,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",291,76,8,0,4199.0,0.2611683848797251,0.027491408934707903
2023-02-01,2023,2,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",40,4,0,0,309.0,0.1,0.0
2023-02-01,2023,2,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",249,52,2,0,2399.0,0.20883534136546184,0.008032128514056224
2023-02-01,2023,2,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",65,19,2,0,1895.0,0.2923076923076923,0.03076923076923077
2023-02-01,2023,2,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",24,3,0,0,197.0,0.125,0.0
2023-02-01,2023,2,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",50,10,3,0,679.0,0.2,0.06
2023-02-01,2023,2,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",68,11,1,0,791.0,0.16176470588235295,0.014705882352941176
2023-02-01,2023,2,F9,Frontier Airlines,OAK,"Oakland, CA: Metro Oakland International",40,17,0,0,1529.0,0.425,0.0
2023-02-01,2023,2,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",16,0,0,0,0.0,0.0,0.0
2023-02-01,2023,2,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",42,8,1,0,646.0,0.19047619047619047,0.023809523809523808
2023-02-01,2023,2,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",125,42,2,0,1995.0,0.336,0.016
2023-02-01,2023,2,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",73,9,2,0,912.0,0.1232876712328767,0.0273972602739726
2023-02-01,2023,2,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",22,8,0,0,346.0,0.36363636363636365,0.0
2023-02-01,2023,2,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",112,30,1,0,1822.0,0.26785714285714285,0.008928571428571428
2023-02-01,2023,2,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",64,18,3,1,1075.0,0.28125,0.046875
2023-02-01,2023,2,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",628,213,6,0,17393.0,0.339171974522293,0.009554140127388535
2023-02-01,2023,2,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",591,236,7,0,17817.0,0.3993231810490694,0.011844331641285956
2023-02-01,2023,2,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",12,2,0,0,79.0,0.16666666666666666,0.0
2023-02-01,2023,2,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",14,4,1,0,369.0,0.2857142857142857,0.07142857142857142
2023-02-01,2023,2,F9,Frontier Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",28,11,0,0,1175.0,0.39285714285714285,0.0
2023-02-01,2023,2,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",17,4,0,0,252.0,0.23529411764705882,0.0
2023-02-01,2023,2,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",146,35,1,0,2307.0,0.23972602739726026,0.00684931506849315
2023-02-01,2023,2,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",6,3,0,0,171.0,0.5,0.0
2023-02-01,2023,2,F9,Frontier Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",25,2,1,0,73.0,0.08,0.04
2023-02-01,2023,2,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",160,30,4,0,2070.0,0.1875,0.025
2023-02-01,2023,2,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",152,54,0,0,2767.0,0.35526315789473684,0.0
2023-02-01,2023,2,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",82,17,3,0,827.0,0.2073170731707317,0.036585365853658534
2023-02-01,2023,2,F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",5,1,0,0,67.0,0.2,0.0
2023-02-01,2023,2,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",64,11,0,0,528.0,0.171875,0.0
2023-02-01,2023,2,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",179,57,2,0,3729.0,0.31843575418994413,0.0111731843575419
2023-02-01,2023,2,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",306,81,1,0,4213.0,0.2647058823529412,0.0032679738562091504
2023-02-01,2023,2,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",112,50,1,0,3533.0,0.44642857142857145,0.008928571428571428
2023-02-01,2023,2,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",26,8,1,0,492.0,0.3076923076923077,0.038461538461538464
2023-02-01,2023,2,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",112,25,2,0,1287.0,0.22321428571428573,0.017857142857142856
2023-02-01,2023,2,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",10,1,0,0,38.0,0.1,0.0
2023-02-01,2023,2,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",98,20,1,0,1485.0,0.20408163265306123,0.01020408163265306
2023-02-01,2023,2,F9,Frontier Airlines,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",25,7,1,0,420.0,0.28,0.04
2023-02-01,2023,2,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",28,8,0,0,606.0,0.2857142857142857,0.0
2023-02-01,2023,2,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",495,104,6,0,7459.0,0.2101010101010101,0.012121212121212121
2023-02-01,2023,2,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",143,33,2,1,1792.0,0.23076923076923078,0.013986013986013986
